id,order_id,space_id,score,can,comment,created_at,updated_at,activity,is_pay,people
214,8691,6,8,1,交通方便。停車也方便,10JAN18:23:39:18,10JAN18:23:39:18,,,
215,21391,87,10,1,,11JAN18:07:16:45,11JAN18:07:16:45,,,
216,20777,71,10,1,,11JAN18:08:13:28,11JAN18:08:13:28,,,
217,21533,89,10,1,超棒的,11JAN18:08:49:29,11JAN18:08:49:29,,,
218,21603,9,8,0,方便舒適，不過隔音稍差,11JAN18:11:39:03,11JAN18:11:39:03,,,
219,18761,85,10,1,,11JAN18:18:34:23,11JAN18:18:34:23,,,
220,18294,85,10,1,,11JAN18:18:34:33,11JAN18:18:34:33,,,
221,9434,85,10,1,,11JAN18:18:34:46,11JAN18:18:34:46,,,
222,21043,24,10,1,,11JAN18:20:24:15,11JAN18:20:24:15,,,
223,19241,78,10,1,,11JAN18:23:12:05,11JAN18:23:12:05,,,
224,20947,23,10,0,,12JAN18:13:36:45,12JAN18:13:36:45,,,
225,21708,23,10,0,,12JAN18:13:36:56,12JAN18:13:36:56,,,
226,21674,3,9,0,,12JAN18:18:20:53,12JAN18:18:20:53,,,
227,21787,9,9,0,,12JAN18:18:21:07,12JAN18:18:21:07,,,
228,21834,79,8,1,,12JAN18:18:36:15,12JAN18:18:36:15,,,
229,8669,6,10,1,,12JAN18:19:51:52,12JAN18:19:51:52,,,
230,21402,31,10,0,,12JAN18:22:57:32,12JAN18:22:57:32,,,
231,21942,80,5,1,外窗隔音有待改善，謝謝！,13JAN18:18:49:21,13JAN18:18:49:21,,,
232,21867,20,10,1,,13JAN18:21:05:25,13JAN18:21:05:25,,,
233,21816,64,10,1,希望時間和教室能固定長期租,13JAN18:21:43:43,13JAN18:21:43:43,,,
234,21928,6,10,1,空間可以自由的運用，同時離捷運站又不遠，但也許能再有ㄧ個白板，做發想或討論時能更運用自如。,13JAN18:22:29:27,13JAN18:22:29:27,,,
235,19718,62,10,1,,14JAN18:08:52:35,14JAN18:08:52:35,,,
236,21525,22,10,1,,14JAN18:15:28:20,14JAN18:15:28:20,,,
237,21557,25,10,1,,14JAN18:17:42:13,14JAN18:17:42:13,,,
238,21977,87,8,1,密碼時間能提早到10-15分會更好！,14JAN18:18:33:58,14JAN18:18:33:58,,,
239,21889,70,10,1,,14JAN18:18:35:01,14JAN18:18:35:01,,,
240,21904,83,7,0,建議插座改為三孔，室內裝潢味道還是太重。,14JAN18:18:39:55,14JAN18:18:39:55,,,
241,21317,15,10,1,,14JAN18:19:38:02,14JAN18:19:38:02,,,
242,21588,25,10,1,,14JAN18:19:48:33,14JAN18:19:48:33,,,
243,21588,25,10,1,,14JAN18:19:48:34,14JAN18:19:48:34,,,
244,19151,20,10,1,,14JAN18:22:02:40,14JAN18:22:02:40,,,
245,21569,9,1,1,隔音有夠差的 真的是非常吵 以後不會再來了,14JAN18:22:52:04,14JAN18:22:52:04,,,
246,21057,23,5,1,空間真的太小了，隔音很差那天剛好遇到隔壁大空間的客人開派對！干擾我們做直播??,15JAN18:00:16:04,15JAN18:00:16:04,,,
247,21907,65,10,1,,15JAN18:11:45:39,15JAN18:11:45:39,,,
248,21466,21,10,1,,15JAN18:11:55:52,15JAN18:11:55:52,,,
249,20644,5,10,1,,15JAN18:13:57:38,15JAN18:13:57:38,,,
250,21919,23,8,1,房內說話時有回音.,15JAN18:18:39:28,15JAN18:18:39:28,,,
251,21442,69,10,1,,15JAN18:18:59:37,15JAN18:18:59:37,,,
252,8647,4,7,1,房間內中間的冷氣開一段時間會漏水滴到人身上喔，可以修一下。,15JAN18:19:24:04,15JAN18:19:24:04,,,
253,20475,69,10,1,這是我第一次訂小樹屋，和幾位好友一起慶生，空間非常的溫馨，現場和照片沒有差別，與好友們度過了非常愉快的午後，下次還想再訂！,15JAN18:19:34:02,15JAN18:19:34:02,,,
254,18726,66,10,1,,15JAN18:19:56:23,15JAN18:19:56:23,,,
255,20196,64,10,0,,15JAN18:21:08:05,15JAN18:21:08:05,,,
256,21250,71,10,0,真的很喜歡這裡 會再繼續利用這裡辦活動的!!,15JAN18:22:11:02,15JAN18:22:11:02,,,
257,21541,71,10,1,非常棒的空間 很舒服也很方便~!!!已經立馬約下一次的聚會了!!!,15JAN18:22:44:57,15JAN18:22:44:57,,,
258,21995,78,8,1,,16JAN18:05:00:43,16JAN18:05:00:43,,,
259,21775,9,10,0,,16JAN18:15:46:44,16JAN18:15:46:44,,,
260,21367,31,10,1,,16JAN18:16:51:18,16JAN18:16:51:18,,,
261,21752,66,10,0,,16JAN18:18:42:05,16JAN18:18:42:05,,,
262,21785,3,7,1,,16JAN18:21:03:17,16JAN18:21:03:17,,,
263,19657,82,8,1,投影設備很奇怪，用夏普的筆電開Youtobe影片，投影出不來旦有聲音，改用Lenovo筆電放影片，投影有出來但聲音出不來。(這問題其實已經困擾很久，不知到哪裡出問題),16JAN18:21:03:50,16JAN18:21:03:50,,,
264,22023,82,7,1,入門口的裝飾燈調高一點，雖然下面有放置植物，但面積過小，還是容易被撞到。,16JAN18:21:33:28,16JAN18:21:33:28,,,
265,21469,8,6,1,隔音效果有點差，大廳中嬉鬧的訪客，不時會影響到上課品質,17JAN18:15:22:26,17JAN18:15:22:26,,,
266,22038,76,6,1,隔音不夠好，會聽到房間以外的談話聲、移動椅子聲音...等等,17JAN18:16:55:28,17JAN18:16:55:28,,,
267,22213,78,7,1,,17JAN18:21:25:24,17JAN18:21:25:24,,,
268,20507,76,7,1,冷氣太大聲，Wifi 密碼不太好找。,17JAN18:23:17:46,17JAN18:23:17:46,,,
269,7796,6,10,1,,17JAN18:23:48:15,17JAN18:23:48:15,,,
270,22199,89,10,1,,18JAN18:08:57:09,18JAN18:08:57:09,,,
271,21997,11,10,1,,18JAN18:10:29:51,18JAN18:10:29:51,,,
272,21890,4,10,1,,18JAN18:13:25:33,18JAN18:13:25:33,,,
273,18965,79,10,1,,18JAN18:14:51:33,18JAN18:14:51:33,,,
274,20551,17,6,1,希望?所?生通風可以改善～,18JAN18:19:13:55,18JAN18:19:13:55,,,
275,21911,65,10,1,,18JAN18:19:25:00,18JAN18:19:25:00,,,
276,22225,15,9,1,,18JAN18:19:48:51,18JAN18:19:48:51,,,
277,22127,24,10,1,,19JAN18:00:46:40,19JAN18:00:46:40,,,
278,21059,9,7,1,"建議密碼可以提前15分鐘給  不是5分鐘前  設定前5分鐘要通知學員太匆忙..另外,燈光光線不足,建議多些燈補足光線  不然作畫看白板很傷眼",19JAN18:01:29:55,19JAN18:01:29:55,,,
279,22208,16,9,1,"空間設備各方面都非常好, 使用很方便..唯一的建議是牆壁有點髒, 也許可以再刷油漆。辦活動搬椅子和桌子容易刮到牆壁或在牆壁貼海報都會留下痕跡, 雖然不影響整體的使用品質, 但是在視覺上, 就會讓會議室看起來有點老舊",19JAN18:09:40:30,19JAN18:09:40:30,,,
280,8434,20,10,0,,19JAN18:14:48:45,19JAN18:14:48:45,,,
281,21383,5,7,1,空間大，桌椅舒適。..請更換板擦，桌面大小適合10人。,19JAN18:18:33:39,19JAN18:18:33:39,,,
282,20150,10,10,0,,19JAN18:19:30:37,19JAN18:19:30:37,,,
283,22334,51,9,1,第二次使用，場地設備依舊非常好....不過再使用前，打掃阿姨在裡面休息吃飯，不知道貴公司是否有地方能讓辛苦的清潔阿姨休息？一進入發現工作人員在付費的使用場所吃飯，確實有讓我些許扣分．,19JAN18:23:30:28,19JAN18:23:30:28,,,
284,22313,3,8,1,,20JAN18:00:16:48,20JAN18:00:16:48,,,
285,21497,105,9,1,這間小樹屋非常舒適而且方便，和朋友們在這裡一起度過了愉快的時光！,20JAN18:16:55:43,20JAN18:16:55:43,,,
286,21560,23,10,1,探照燈的角度或許可以調整，因為小桌子的那兩個椅子，如果坐在靠牆的位置就會被直接照射眼睛，不過話說回來不開探照燈也是夠亮，您們參考即可,20JAN18:19:40:58,20JAN18:19:40:58,,,
287,18262,41,10,1,,21JAN18:11:14:23,21JAN18:11:14:23,,,
288,22644,105,10,1,,21JAN18:18:34:18,21JAN18:18:34:18,,,
289,19110,51,3,1,我在這裡租了有六次，樓下管理員極其惡劣，只要聽到是去小樹屋的，不僅會刁難，講話語氣也尖酸刻薄。我們每次去參加的成員都會被他的低 EQ 弄到大家都不開心。,21JAN18:18:34:28,21JAN18:18:34:28,,,
290,9149,51,3,1,我在這裡租了有八次左右，樓下管理員極其惡劣，只要聽到是去小樹屋的，不僅會刁難，講話語氣也尖酸刻薄。我們每次去參加的成員都會被他的低 EQ 弄到大家都不開心。,21JAN18:18:34:41,21JAN18:18:34:41,,,
291,9021,51,3,1,我在這裡租了有八次左右，樓下管理員極其惡劣，只要聽到是去小樹屋的，不僅會刁難，講話語氣也尖酸刻薄。我們每次去參加的成員都會被他的低 EQ 弄到大家都不開心。,21JAN18:18:34:52,21JAN18:18:34:52,,,
292,9148,51,3,1,我在這裡租了有六次左右，樓下管理員極其惡劣，只要聽到是去小樹屋的，不僅會刁難，講話語氣也尖酸刻薄。我們每次去參加的成員都會被他的低 EQ 弄到大家都不開心。,21JAN18:18:35:03,21JAN18:18:35:03,,,
293,9150,51,3,1,我在這裡租了有六次左右，樓下管理員極其惡劣，只要聽到是去小樹屋的，不僅會刁難，講話語氣也尖酸刻薄。我們每次去參加的成員都會被他的低 EQ 弄到大家都不開心。,21JAN18:18:35:31,21JAN18:18:35:31,,,
294,21769,69,9,1,喜歡這種和式房，適合帶小朋友一起活動，小樹屋這類型空間很少覺得很可惜，主客群應該還是以商業活動為主，一小時320算是有些小貴的金額，但考量到捷運站就在附近也不是不能理解，但如果可以再便宜些，我們聚會類型到租用時間相對也會願意再拉長些，乾淨度大概給七分，畢竟是脫鞋上去的房型，希望地板能再乾淨些。,21JAN18:18:51:56,21JAN18:18:51:56,,,
295,20029,103,9,1,N/A,21JAN18:18:53:55,21JAN18:18:53:55,,,
296,21443,18,9,1,,21JAN18:19:40:42,21JAN18:19:40:42,,,
297,9043,22,10,1,,21JAN18:20:19:18,21JAN18:20:19:18,,,
298,22031,22,10,0,,21JAN18:21:41:43,21JAN18:21:41:43,,,
299,21979,31,10,0,可否有三孔插座或轉接頭，謝謝！,21JAN18:22:54:18,21JAN18:22:54:18,,,
300,22693,101,9,1,建議在走廊處掛請勿喧嘩的牌子，因為當天使用對面會議室的人很吵鬧，沒有自覺應該關上門討論、降低開關門的音量,22JAN18:08:47:01,22JAN18:08:47:01,,,
301,21117,14,9,0,價格親民、交通方便、設備齊全、選擇多樣...是開會而無適合場地的好選擇。..下次還是會選擇小樹屋。....但因客人素質不同，若前一組客人使用完畢，有人稍微再整理一下會更好。,22JAN18:09:31:42,22JAN18:09:31:42,,,
302,20558,25,7,1,投影幕的螢幕比例不是很ok，太過橫幅了,22JAN18:09:58:55,22JAN18:09:58:55,,,
303,22369,21,10,1,,22JAN18:11:11:56,22JAN18:11:11:56,,,
304,22622,78,6,1,這次是跟客戶談案子，投影機解析度太低，整個簡報過程體驗很差。,22JAN18:14:58:55,22JAN18:14:58:55,,,
305,1745,24,5,1,這次用途是接待貴賓，冷氣機牆壁發出怪異水聲，貴賓有稍微被嚇到，體驗不好。,22JAN18:14:59:55,22JAN18:14:59:55,,,
306,22883,9,10,1,今天這個用途是一整天開會的午休，很棒的體驗。,22JAN18:15:12:34,22JAN18:15:12:34,,,
307,19491,9,7,1,這次的用途是與客戶談合作的小會議，桌子有點小有點擠。,22JAN18:15:13:28,22JAN18:15:13:28,,,
308,21476,82,8,1,,22JAN18:16:43:27,22JAN18:16:43:27,,,
309,20894,15,9,1,,22JAN18:18:42:20,22JAN18:18:42:20,,,
310,20538,5,7,1,,22JAN18:18:58:09,22JAN18:18:58:09,,,
311,21661,24,8,0,隔音可以再加強,22JAN18:19:06:31,22JAN18:19:06:31,,,
312,18363,64,10,0,位置便利，對外窗光線明亮，裝潢陳設乾淨新穎，投影設備優良，隔音稍稍不足，會聽到隔壁對話，但瑕不掩瑜。,22JAN18:19:11:20,22JAN18:19:11:20,,,
313,22799,71,9,0,裝潢擺飾優，如果可以將插座改為3個洞孔會更加分!,22JAN18:19:50:33,22JAN18:19:50:33,,,
314,21635,104,10,1,,22JAN18:20:15:57,22JAN18:20:15:57,,,
315,20164,88,10,0,非常舒適的空間，謝謝你們認真的規劃。,22JAN18:20:30:27,22JAN18:20:30:27,,,
316,22481,17,8,1,我想..就是..廁所..衛生紙沒有倒..這算是個缺點..也很滿呢..都沒清,22JAN18:20:45:49,22JAN18:20:45:49,,,
317,18385,13,9,1,廁所沒有衛生紙，之後可以提醒租借場地的人可以自備。....其他設施使用起來都很便利，環境溫馨。,22JAN18:21:41:15,22JAN18:21:41:15,,,
318,22468,16,8,1,上次借的時候沒投影機，..這次借的時候有，真的太贊了，但建議可以找更好的畫質投影機......1080P現在價格不貴了!,23JAN18:00:34:49,23JAN18:00:34:49,,,
319,6450,6,6,0,我很喜歡原本的空間..原本的空間我會打八分以上......喜歡原本門旁邊沒有桌子的擺設..那個桌子讓空間變得更有壓迫感..空間更窄小了..現在打六分,23JAN18:09:29:22,23JAN18:09:29:22,,,
320,22179,84,10,0,,23JAN18:18:42:13,23JAN18:18:42:13,,,
321,21740,21,10,1,,24JAN18:14:52:29,24JAN18:14:52:29,,,
322,22410,88,8,1,,24JAN18:16:32:55,24JAN18:16:32:55,,,
323,22343,20,6,1,這間靠近大馬路邊比較吵雜一些,24JAN18:23:27:10,24JAN18:23:27:10,,,
324,21136,87,10,1,,25JAN18:16:05:06,25JAN18:16:05:06,,,
325,22128,80,7,1,房間很大 但座位很少,25JAN18:18:33:07,25JAN18:18:33:07,,,
326,22501,79,7,1,,25JAN18:18:37:49,25JAN18:18:37:49,,,
327,22563,23,10,1,,25JAN18:19:38:53,25JAN18:19:38:53,,,
328,9256,4,9,1,與隔壁教室因為用輕隔間所以聲音大些時有點干擾..教室牆面若能粉刷過會更乾淨些,25JAN18:20:44:51,25JAN18:20:44:51,,,
329,22834,99,9,1,"環境很好, 價錢也公道, 是個安靜舒適的空間, 很讚!....只是洗手間洗完手沒有洗手乳有點不太習慣, 也跟一般人的衛生習慣不太符合..其實打掃的歐巴桑或是清潔公司都可以提供這個服務, 成本也不高, 僅提供參考.",25JAN18:22:47:19,25JAN18:22:47:19,,,
330,20720,16,5,1,"空氣很悶,不流通",26JAN18:09:37:56,26JAN18:09:37:56,,,
331,19889,74,1,1,"投影機的顏色,誤差很大",26JAN18:09:38:41,26JAN18:09:38:41,,,
332,22358,104,9,0,"第一次使用位置上有點難找,下次使用就會比較知道位置",26JAN18:09:51:03,26JAN18:09:51:03,,,
333,23013,87,9,0,,26JAN18:12:06:56,26JAN18:12:06:56,,,
334,22982,82,8,0,,26JAN18:16:20:14,26JAN18:16:20:14,,,
335,21622,23,8,1,以個案諮詢所需要的空間來說很不錯，..隱密性佳，..但希望能有更多這類小型諮詢室的選擇。,26JAN18:17:04:29,26JAN18:17:04:29,,,
336,23190,89,10,1,,26JAN18:18:52:01,26JAN18:18:52:01,,,
337,22641,5,9,1,,26JAN18:19:00:23,26JAN18:19:00:23,,,
338,23181,99,7,1,,27JAN18:09:48:16,27JAN18:09:48:16,,,
339,23028,8,9,1,,27JAN18:14:33:49,27JAN18:14:33:49,,,
340,23188,79,9,1,,27JAN18:18:35:53,27JAN18:18:35:53,,,
341,19133,6,5,1,北車B的裝潢沒有比較好，但桌椅變的非常多，又漲價很多，令人失望!,27JAN18:23:00:30,27JAN18:23:00:30,,,
342,22647,87,10,1,,28JAN18:13:31:12,28JAN18:13:31:12,,,
343,23187,17,2,1,投影的 hdmi 線是壞的，等了半小時才有人協助處理，影響會議進行。,28JAN18:16:42:21,28JAN18:16:42:21,,,
344,22743,68,10,0,很棒的空間～,28JAN18:18:56:08,28JAN18:18:56:08,,,
345,18833,84,1,0,桌子太小，坐4個成人很擠，已錯開4坐，腳還是會互相碰到，根本不如網頁介紹可容納6人。..光源太黃且直接照射於桌面，於桌面反光，使眼睛相當不適。,28JAN18:20:59:44,28JAN18:20:59:44,,,
346,23371,31,3,0,場地很漂亮，客服也客氣，但場地時間的使用非常侷限也沒有彈性，事前不讓人先進去準備，在這種多人的會議室裡面，進出場地佈置、撤場還要多花些時間自己租，連事前放東西也不准，不太推薦。,28JAN18:21:17:36,28JAN18:21:17:36,,,
347,22522,6,7,1,"地點不錯很方便,但冷氣太老舊,冷度不夠應該更換",28JAN18:23:08:00,28JAN18:23:08:00,,,
348,22645,23,8,1,地點方便,28JAN18:23:14:45,28JAN18:23:14:45,,,
349,22728,62,8,1,,28JAN18:23:45:49,28JAN18:23:45:49,,,
350,22646,15,10,1,,28JAN18:23:53:29,28JAN18:23:53:29,,,
351,21886,25,7,1,場地位置是不錯，清掃的阿姨人也很好，但樓下電鈴是壞的，所以有人來還需要到樓下一一開門。,29JAN18:08:06:11,29JAN18:08:06:11,,,
352,21771,64,10,1,,29JAN18:09:20:31,29JAN18:09:20:31,,,
353,20701,7,10,1,,29JAN18:09:20:39,29JAN18:09:20:39,,,
354,23394,104,10,1,,29JAN18:10:12:35,29JAN18:10:12:35,,,
355,23292,87,7,1,環境整潔，很不錯。..廁所只有一間，比例上有點少。..若有提供飲水機更加分。,29JAN18:10:40:10,29JAN18:10:40:10,,,
356,19430,76,6,1,投影接觸不良,29JAN18:11:48:24,29JAN18:11:48:24,,,
357,21624,10,9,1,地點很好,29JAN18:11:56:15,29JAN18:11:56:15,,,
358,21621,10,9,1,地點很好 但是隔音普通,29JAN18:11:56:34,29JAN18:11:56:34,,,
359,22284,88,8,1,,29JAN18:13:00:16,29JAN18:13:00:16,,,
360,22356,17,4,1,空間設置簡單大方而美好。..但是，投影設備色偏嚴重，比起準備備用工具，保持投影設備放映品質，會讓使用者在體驗的當下有更直接的加分感受。,29JAN18:13:18:26,29JAN18:13:18:26,,,
361,22384,9,10,1,,29JAN18:14:34:33,29JAN18:14:34:33,,,
362,23393,62,10,1,,29JAN18:19:57:50,29JAN18:19:57:50,,,
363,22835,111,10,1,,29JAN18:20:22:53,29JAN18:20:22:53,,,
364,23126,88,10,1,,29JAN18:23:28:55,29JAN18:23:28:55,,,
365,23395,7,8,1,白燈光稍嫌不足,30JAN18:09:01:15,30JAN18:09:01:15,,,
366,21183,15,8,0,,30JAN18:10:03:02,30JAN18:10:03:02,,,
367,22422,68,10,1,,30JAN18:12:30:57,30JAN18:12:30:57,,,
368,23106,5,9,1,,30JAN18:13:08:06,30JAN18:13:08:06,,,
369,20849,12,9,1,"建議插頭可以換三頭的,或是在簡介裡面特別說明,請大家自備轉接頭,還好當下筆電電池還可以撐,不然我就要手動扳斷接地線了 ^^",30JAN18:16:05:42,30JAN18:16:05:42,,,
370,23503,65,10,1,,30JAN18:18:31:21,30JAN18:18:31:21,,,
371,22303,9,5,1,古亭小樹屋吵雜的機率很大，建議面試或是會議之類需要安靜的使用者不要選擇這裡,30JAN18:23:46:28,30JAN18:23:46:28,,,
372,23433,84,6,1,最近兩次使用這一間，樓上都有人在施工。,30JAN18:23:47:27,30JAN18:23:47:27,,,
373,22572,11,8,1,希望可以有飲水機,31JAN18:01:50:44,31JAN18:01:50:44,,,
374,23072,76,10,1,,31JAN18:08:01:33,31JAN18:08:01:33,,,
375,23332,9,9,1,希望有窗廉,31JAN18:09:47:25,31JAN18:09:47:25,,,
376,21755,9,8,1,,31JAN18:17:08:22,31JAN18:17:08:22,,,
377,23241,23,10,1,,31JAN18:18:36:35,31JAN18:18:36:35,,,
378,20735,15,10,1,隔音可再加強,31JAN18:19:57:02,31JAN18:19:57:02,,,
379,22268,104,9,1,,31JAN18:20:54:05,31JAN18:20:54:05,,,
380,23038,79,7,1,,01FEB18:08:00:54,01FEB18:08:00:54,,,
381,23233,9,4,1,當天主要用途為開會討論，隔壁有很多小朋友在上課，下課時間一直按我們的電子鎖發出逼逼聲，不堪其擾。,01FEB18:09:56:00,01FEB18:09:56:00,,,
382,23582,101,8,1,布置裝潢很棒..門與牆壁間有縫隙容易讓外面看到裡面,01FEB18:10:10:14,01FEB18:10:10:14,,,
383,9603,4,7,1,,01FEB18:20:43:38,01FEB18:20:43:38,,,
384,23155,77,9,1,,01FEB18:21:02:23,01FEB18:21:02:23,,,
385,23684,23,9,1,,01FEB18:22:09:23,01FEB18:22:09:23,,,
386,23124,41,5,1,燈光太暗了..有燈泡沒亮..可以改進嗎？..下次還要租這間使用,01FEB18:23:11:22,01FEB18:23:11:22,,,
387,23124,41,5,1,燈光太暗了..有燈泡沒亮..可以改進嗎？..下次還要租這間使用,01FEB18:23:11:23,01FEB18:23:11:23,,,
388,5031,14,8,1,冷氣的方向需要更改。目前冷氣吹送的方向是往下吹，所以在下方的學生多不能忍受。(關門時空氣無法對流，所以室內人一多就會悶，還是需要開冷氣),02FEB18:01:19:45,02FEB18:01:19:45,,,
389,23953,79,7,0,投影機的HDMI線太短了!!!,02FEB18:08:41:33,02FEB18:08:41:33,,,
390,23611,15,5,0,wifi 有問題無法使用。....（有致電詢問，要我去重開，但仍無法使用，最後只好用自己手機當熱點分享）,02FEB18:09:48:09,02FEB18:09:48:09,,,
391,20684,25,7,1,空間小了點，整體上可以。只是提供密碼能否再提前10-15分鐘，因活動不同，而可以提前先準備也對消費者較便利。,02FEB18:16:20:05,02FEB18:16:20:05,,,
392,23466,74,7,1,可能朋友鼻子比較敏感，對朋友來說灰塵還是太多了,02FEB18:16:47:12,02FEB18:16:47:12,,,
393,23328,79,8,1,還算不錯,02FEB18:17:26:08,02FEB18:17:26:08,,,
394,23716,6,8,1,,02FEB18:20:41:15,02FEB18:20:41:15,,,
395,24017,6,8,1,,02FEB18:20:41:29,02FEB18:20:41:29,,,
396,21021,73,9,0,,03FEB18:18:25:23,03FEB18:18:25:23,,,
397,24008,88,10,1,,03FEB18:18:33:55,03FEB18:18:33:55,,,
