"id","space_id","device_id","created_at","updated_at","info","sub_info"
"35463","4","12","21/11/2018 12:41:51","21/11/2018 12:41:51","百葉窗簾",
"35464","4","16","21/11/2018 12:41:51","21/11/2018 12:41:51",,"玄關陽台 (禁菸)"
"35465","4","17","21/11/2018 12:41:51","21/11/2018 12:41:51",,"有約 5 公分高的門檻"
"35466","4","18","21/11/2018 12:41:51","21/11/2018 12:41:51",,
"35467","4","19","21/11/2018 12:41:51","21/11/2018 12:41:51",,
"35468","5","0","21/11/2018 12:41:54","21/11/2018 12:41:54",,"180*90 cm/含白板筆､板擦"
"35469","5","1","21/11/2018 12:41:54","21/11/2018 12:41:54","桌子 1 張","260*95 cm"
"35470","5","2","21/11/2018 12:41:54","21/11/2018 12:41:54","三人沙發 1 張",
"35471","5","3","21/11/2018 12:41:54","21/11/2018 12:41:54","木椅子 12 張","另加塑膠椅*4"
"35472","5","4","21/11/2018 12:41:54","21/11/2018 12:41:54",,"光世代無線網路100M/50M"
"35473","5","5","21/11/2018 12:41:54","21/11/2018 12:41:54",,"不限人數，建議 8 人"
"35474","5","6","21/11/2018 12:41:54","21/11/2018 12:41:54","插座 8 個","皆為雙孔插座 (無地線)"
"35475","5","7","21/11/2018 12:41:54","21/11/2018 12:41:54","廁所與古亭A共用",
"35476","5","8","21/11/2018 12:41:54","21/11/2018 12:41:54",,
"35477","5","17","21/11/2018 12:41:54","21/11/2018 12:41:54",,"5 公分高的門檻有約"
"35478","5","18","21/11/2018 12:41:54","21/11/2018 12:41:54",,
"35479","5","19","21/11/2018 12:41:54","21/11/2018 12:41:54",,
"36305","6","0","20/12/2018 15:14:31","20/12/2018 15:14:31",,"180*90 cm/含白板筆､板擦"
"36306","6","1","20/12/2018 15:14:31","20/12/2018 15:14:31","桌子 4 張","150*75 cm/另加1張木桌"
"36307","6","2","20/12/2018 15:14:31","20/12/2018 15:14:31","雙人沙發","2 張"
"36308","6","3","20/12/2018 15:14:31","20/12/2018 15:14:31","椅子 16 張","另加扶手椅*2､高腳凳*2､折疊椅*2､網凳*1"
"36309","6","4","20/12/2018 15:14:31","20/12/2018 15:14:31",,"光世代無線網路50M/10M"
"36310","6","5","20/12/2018 15:14:31","20/12/2018 15:14:31",,"不限人數，建議 16 人"
"36311","6","6","20/12/2018 15:14:31","20/12/2018 15:14:31","插座 12 個","另加6插延長線*2，皆為雙孔"
"36312","6","7","20/12/2018 15:14:31","20/12/2018 15:14:31",,"大樓共用廁所"
"36313","6","8","20/12/2018 15:14:31","20/12/2018 15:14:31",,
"36314","6","9","20/12/2018 15:14:31","20/12/2018 15:14:31",,"150*210 cm"
"36315","6","10","20/12/2018 15:14:31","20/12/2018 15:14:31","BenQ 投影機","3300流明 FHD 1080p"
"36316","6","11","20/12/2018 15:14:31","20/12/2018 15:14:31",,"VGA､HDMI"
"36317","6","12","20/12/2018 15:14:31","20/12/2018 15:14:31",,
"36318","6","16","20/12/2018 15:14:31","20/12/2018 15:14:31",,
"36319","6","18","20/12/2018 15:14:31","20/12/2018 15:14:31",,
"36320","6","19","20/12/2018 15:14:31","20/12/2018 15:14:31",,"請將垃圾包好丟置垃圾區域"
"36562","62","0","20/12/2018 15:17:25","20/12/2018 15:17:25",,"180*90 cm/含白板筆及板擦"
"36563","62","1","20/12/2018 15:17:25","20/12/2018 15:17:25","桌子2張","170*78 cm/另加電腦桌*1"
"36564","62","2","20/12/2018 15:17:25","20/12/2018 15:17:25","靠牆坐臺","5 人座"
"36565","62","3","20/12/2018 15:17:25","20/12/2018 15:17:25","椅子 10 張",
"36566","62","4","20/12/2018 15:17:25","20/12/2018 15:17:25",,"光世代無線網路50M/30M"
"36567","62","5","20/12/2018 15:17:25","20/12/2018 15:17:25",,"不限人數，建議 12 人"
"36568","62","6","20/12/2018 15:17:25","20/12/2018 15:17:25","插座 8 個","另加6插延長線*2，皆為雙孔"
"36569","62","7","20/12/2018 15:17:25","20/12/2018 15:17:25",,"小樹屋公廁"
"36570","62","8","20/12/2018 15:17:25","20/12/2018 15:17:25",,
"36571","62","9","20/12/2018 15:17:26","20/12/2018 15:17:26","80吋投影布幕","150*210 cm"
"36572","62","10","20/12/2018 15:17:26","20/12/2018 15:17:26","Epson液晶投影機","EBS04/3000流明/800*600"
"36573","62","11","20/12/2018 15:17:26","20/12/2018 15:17:26",,"VGA､HDMI"
"36574","62","12","20/12/2018 15:17:26","20/12/2018 15:17:26",,
"36575","62","16","20/12/2018 15:17:26","20/12/2018 15:17:26",,
"36576","62","18","20/12/2018 15:17:26","20/12/2018 15:17:26",,
"36577","62","19","20/12/2018 15:17:26","20/12/2018 15:17:26",,"請將垃圾包好丟置垃圾區域"
"36593","63","0","20/12/2018 15:24:25","20/12/2018 15:24:25",,"180*90 cm/含白板筆及板擦"
"36594","63","1","20/12/2018 15:24:25","20/12/2018 15:24:25","桌子 2 張","140*78 cm/另加置物臺"
"36595","63","3","20/12/2018 15:24:25","20/12/2018 15:24:25","椅子 10 張",
"36596","63","4","20/12/2018 15:24:25","20/12/2018 15:24:25",,"光世代無線網路50M/30M"
"36597","63","5","20/12/2018 15:24:25","20/12/2018 15:24:25",,"不限人數，建議 10 人"
"36598","63","6","20/12/2018 15:24:25","20/12/2018 15:24:25","插座 10 個","另加6插延長線*1，皆為雙孔"
"36599","63","7","20/12/2018 15:24:25","20/12/2018 15:24:25",,"小樹屋公廁"
"36600","63","8","20/12/2018 15:24:25","20/12/2018 15:24:25",,
"36601","63","12","20/12/2018 15:24:25","20/12/2018 15:24:25",,"半遮光"
"36602","63","14","20/12/2018 15:24:25","20/12/2018 15:24:25",,"須自行準備投影機"
"36603","63","16","20/12/2018 15:24:25","20/12/2018 15:24:25",,
"36604","63","18","20/12/2018 15:24:25","20/12/2018 15:24:25",,
"36605","63","19","20/12/2018 15:24:25","20/12/2018 15:24:25",,"請將垃圾包好丟置垃圾區域"
"36621","65","0","20/12/2018 15:24:40","20/12/2018 15:24:40",,"180*90 cm/含白板筆及板擦"
"36622","65","1","20/12/2018 15:24:40","20/12/2018 15:24:40","桌子 2 張","150*75 cm､另加茶几*1"
"36623","65","2","20/12/2018 15:24:40","20/12/2018 15:24:40","三人沙發 1 張",
"36624","65","3","20/12/2018 15:24:40","20/12/2018 15:24:40","椅子 10 張","另加折疊椅*4､休閒椅*1"
"36625","65","4","20/12/2018 15:24:40","20/12/2018 15:24:40",,"光世代無線網路50M/30M"
"36626","65","5","20/12/2018 15:24:40","20/12/2018 15:24:40",,"不限人數，建議 10 人"
"36627","65","6","20/12/2018 15:24:40","20/12/2018 15:24:40","插座 6 個","另加6插延長線*1，皆為雙孔"
"36628","65","7","20/12/2018 15:24:40","20/12/2018 15:24:40",,"小樹屋公廁"
"36629","65","8","20/12/2018 15:24:40","20/12/2018 15:24:40",,
"36630","65","12","20/12/2018 15:24:40","20/12/2018 15:24:40",,
"36631","65","14","20/12/2018 15:24:40","20/12/2018 15:24:40",,"須自行準備投影機"
"36632","65","16","20/12/2018 15:24:40","20/12/2018 15:24:40",,
"36633","65","18","20/12/2018 15:24:40","20/12/2018 15:24:40",,
"36634","65","19","20/12/2018 15:24:40","20/12/2018 15:24:40",,"請將垃圾包好丟置垃圾區域"
"36652","67","0","20/12/2018 15:24:53","20/12/2018 15:24:53",,"180*90 cm/含白板筆及板擦"
"36653","67","1","20/12/2018 15:24:53","20/12/2018 15:24:53","長桌 2 張","150*75 cm。另加吧台桌60*110､茶几55*55 cm"
"36654","67","2","20/12/2018 15:24:53","20/12/2018 15:24:53","三人沙發1張",
"36655","67","3","20/12/2018 15:24:53","20/12/2018 15:24:53","椅子10張","另加高腳椅*2"
"36656","67","4","20/12/2018 15:24:53","20/12/2018 15:24:53",,"光世代無線網路30M/30M"
"36657","67","5","20/12/2018 15:24:53","20/12/2018 15:24:53",,"不限人數，建議 10 人"
"36658","67","6","20/12/2018 15:24:53","20/12/2018 15:24:53","插座 6 個","另加6插延長線*1，皆為雙孔"
"36659","67","7","20/12/2018 15:24:54","20/12/2018 15:24:54","小樹屋公廁","門寬55 cm (非無障礙)"
"36660","67","8","20/12/2018 15:24:54","20/12/2018 15:24:54",,"寬75*深100 cm"
"36661","67","12","20/12/2018 15:24:54","20/12/2018 15:24:54",,
"36662","67","17","20/12/2018 15:24:54","20/12/2018 15:24:54",,"門寬75 cm"
"36663","67","18","20/12/2018 15:24:54","20/12/2018 15:24:54",,
"36664","67","19","20/12/2018 15:24:54","20/12/2018 15:24:54",,"請將垃圾包好丟置垃圾區域"
"36681","69","0","20/12/2018 15:25:09","20/12/2018 15:25:09",,"180*90 cm/含白板筆及板擦"
"36682","69","1","20/12/2018 15:25:09","20/12/2018 15:25:09","和室矮桌 1 張","118*78 cm"
"36683","69","2","20/12/2018 15:25:09","20/12/2018 15:25:09","雙人矮沙發",
"36684","69","3","20/12/2018 15:25:09","20/12/2018 15:25:09","厚坐墊 10 個","另加高腳椅*1"
"36685","69","4","20/12/2018 15:25:09","20/12/2018 15:25:09",,"光世代無線網路30M/30M"
"36686","69","5","20/12/2018 15:25:09","20/12/2018 15:25:09",,"不限人數，建議 10 人"
"36687","69","6","20/12/2018 15:25:09","20/12/2018 15:25:09","插座 4 個","另加6插延長線*1，皆為雙孔"
"36688","69","7","20/12/2018 15:25:09","20/12/2018 15:25:09",,"小樹屋公廁"
"36689","69","8","20/12/2018 15:25:09","20/12/2018 15:25:09",,
"36690","69","18","20/12/2018 15:25:09","20/12/2018 15:25:09",,
"36691","69","19","20/12/2018 15:25:09","20/12/2018 15:25:09",,"請將垃圾包好丟置垃圾區域"
"36703","70","0","20/12/2018 15:25:26","20/12/2018 15:25:26",,"180*90 cm/含白板筆及板擦"
"36704","70","1","20/12/2018 15:25:26","20/12/2018 15:25:26","桌子 1 張","170*78 cm"
"36705","70","3","20/12/2018 15:25:26","20/12/2018 15:25:26","椅子 6 張","另加折疊椅*2"
"36706","70","4","20/12/2018 15:25:26","20/12/2018 15:25:26",,"光世代無線網路100M/30M"
"36707","70","5","20/12/2018 15:25:26","20/12/2018 15:25:26",,"不限人數，建議 6 人"
"36708","70","6","20/12/2018 15:25:26","20/12/2018 15:25:26","插座 6 個","另加6插延長線*1，皆為雙孔"
"36709","70","7","20/12/2018 15:25:26","20/12/2018 15:25:26",,"小樹屋公廁"
"36710","70","8","20/12/2018 15:25:26","20/12/2018 15:25:26",,"寬75*深100 cm"
"36711","70","17","20/12/2018 15:25:26","20/12/2018 15:25:26",,"寬75/門檻3cm/無身障廁所"
"36712","70","18","20/12/2018 15:25:26","20/12/2018 15:25:26",,
"36713","70","19","20/12/2018 15:25:26","20/12/2018 15:25:26",,"請將垃圾包好丟置垃圾區域"
"36714","71","0","20/12/2018 15:25:30","20/12/2018 15:25:30",,"180*90 cm/含白板筆及板擦"
"36715","71","1","20/12/2018 15:25:30","20/12/2018 15:25:30","桌子 2 張","170*78 cm"
"36716","71","3","20/12/2018 15:25:30","20/12/2018 15:25:30","椅子 12 張","另加折疊椅*4､置物坐檯"
"36717","71","4","20/12/2018 15:25:30","20/12/2018 15:25:30",,"光世代無線網路100M/30M"
"36718","71","5","20/12/2018 15:25:30","20/12/2018 15:25:30",,"不限人數，建議12人"
"36719","71","6","20/12/2018 15:25:30","20/12/2018 15:25:30","插座 4 個","另加6插延長線*2，皆為雙孔"
"36720","71","7","20/12/2018 15:25:30","20/12/2018 15:25:30",,"小樹屋公廁"
"36721","71","8","20/12/2018 15:25:30","20/12/2018 15:25:30",,"寬75*深100 cm"
"36722","71","9","20/12/2018 15:25:30","20/12/2018 15:25:30",,"150*210 cm"
"36723","71","10","20/12/2018 15:25:30","20/12/2018 15:25:30",,"EBS04/3000流明/800*600"
"36724","71","11","20/12/2018 15:25:30","20/12/2018 15:25:30",,"VGA､HDMI"
"36725","71","12","20/12/2018 15:25:30","20/12/2018 15:25:30",,
"36726","71","16","20/12/2018 15:25:30","20/12/2018 15:25:30",,
"36727","71","17","20/12/2018 15:25:30","20/12/2018 15:25:30",,"寬75/門檻3cm/無身障廁所"
"36728","71","18","20/12/2018 15:25:30","20/12/2018 15:25:30",,
"36729","71","19","20/12/2018 15:25:30","20/12/2018 15:25:30",,"請將垃圾包好丟置垃圾區域"
"36730","72","0","20/12/2018 15:25:37","20/12/2018 15:25:37",,"180*90 cm/含白板筆及板擦"
"36731","72","1","20/12/2018 15:25:37","20/12/2018 15:25:37","桌子 1 張","170*78 cm"
"36732","72","3","20/12/2018 15:25:37","20/12/2018 15:25:37","椅子 6 張","另加矮凳*1"
"36733","72","4","20/12/2018 15:25:37","20/12/2018 15:25:37",,"光世代無線網路100M/30M"
"36734","72","5","20/12/2018 15:25:37","20/12/2018 15:25:37",,"不限人數，建議 6 人"
"36735","72","6","20/12/2018 15:25:37","20/12/2018 15:25:37","插座 3 個","另加6插延長線*1，皆為雙孔"
"36736","72","7","20/12/2018 15:25:37","20/12/2018 15:25:37",,"小樹屋公廁"
"36737","72","8","20/12/2018 15:25:37","20/12/2018 15:25:37",,"寬75*深100 cm"
"36738","72","17","20/12/2018 15:25:37","20/12/2018 15:25:37",,"門寬75 cm/無身障廁所"
"36739","72","18","20/12/2018 15:25:37","20/12/2018 15:25:37",,
"36740","72","19","20/12/2018 15:25:37","20/12/2018 15:25:37",,"請將垃圾包好丟置垃圾區域"
"36741","73","0","20/12/2018 15:26:09","20/12/2018 15:26:09",,"180*90 cm/含白板筆及板擦"
"36742","73","1","20/12/2018 15:26:09","20/12/2018 15:26:09","桌子 2 張","150*75､另加一張170*78"
"36743","73","3","20/12/2018 15:26:09","20/12/2018 15:26:09","椅子8張","另加椅凳*5"
"36744","73","4","20/12/2018 15:26:09","20/12/2018 15:26:09",,"光世代無線網路100M/30M"
"36745","73","5","20/12/2018 15:26:09","20/12/2018 15:26:09",,"不限人數，建議 12 人"
"36746","73","6","20/12/2018 15:26:09","20/12/2018 15:26:09","插座 6 個","另加6插延長線*2，皆為雙孔"
"36747","73","7","20/12/2018 15:26:09","20/12/2018 15:26:09",,"小樹屋公廁"
"36748","73","8","20/12/2018 15:26:09","20/12/2018 15:26:09",,"寬75*深100 cm"
"36749","73","16","20/12/2018 15:26:09","20/12/2018 15:26:09",,
"36750","73","17","20/12/2018 15:26:09","20/12/2018 15:26:09",,"門寬75cm/無身障廁所"
"36751","73","18","20/12/2018 15:26:09","20/12/2018 15:26:09",,
"36752","73","19","20/12/2018 15:26:10","20/12/2018 15:26:10",,"請將垃圾包好丟置垃圾區域"
"36753","74","0","20/12/2018 15:26:52","20/12/2018 15:26:52",,"150*90 cm/含白板筆及板擦"
"36754","74","1","20/12/2018 15:26:52","20/12/2018 15:26:52","桌子 2 張","150*75 cm"
"36755","74","3","20/12/2018 15:26:52","20/12/2018 15:26:52","椅子 10 張","另加L型置物坐檯"
"36756","74","4","20/12/2018 15:26:52","20/12/2018 15:26:52",,"光世代無線網路100M/30M"
"36757","74","5","20/12/2018 15:26:52","20/12/2018 15:26:52",,"不限人數，建議 10 人"
"36758","74","6","20/12/2018 15:26:52","20/12/2018 15:26:52","插座 6 個","雙孔*4､三孔*2，另加6插雙孔延長線*1"
"36759","74","7","20/12/2018 15:26:52","20/12/2018 15:26:52",,"小樹屋公廁"
"36760","74","8","20/12/2018 15:26:52","20/12/2018 15:26:52",,"寬75*深100 cm"
"36761","74","9","20/12/2018 15:26:52","20/12/2018 15:26:52",,"150*210 cm"
"36762","74","10","20/12/2018 15:26:52","20/12/2018 15:26:52",,"EBS04/3000流明/800*600"
"36763","74","11","20/12/2018 15:26:52","20/12/2018 15:26:52",,"VGA､HDMI"
"36764","74","12","20/12/2018 15:26:52","20/12/2018 15:26:52",,
"36765","74","16","20/12/2018 15:26:52","20/12/2018 15:26:52",,
"36766","74","17","20/12/2018 15:26:52","20/12/2018 15:26:52",,"門寬75/無身障廁所"
"36767","74","18","20/12/2018 15:26:52","20/12/2018 15:26:52",,
"36768","74","19","20/12/2018 15:26:52","20/12/2018 15:26:52",,"請將垃圾包好丟置垃圾區域"
"36769","75","0","20/12/2018 15:27:09","20/12/2018 15:27:09",,"180*90 cm/含白板筆及板擦"
"36770","75","1","20/12/2018 15:27:09","20/12/2018 15:27:09","桌子 2 張","120*60 cm"
"36771","75","2","20/12/2018 15:27:09","20/12/2018 15:27:09","三人沙發 1 張",
"36772","75","3","20/12/2018 15:27:09","20/12/2018 15:27:09","椅子 8 張",
"36773","75","4","20/12/2018 15:27:09","20/12/2018 15:27:09",,"光世代無線網路100M/50M"
"36774","75","5","20/12/2018 15:27:09","20/12/2018 15:27:09",,"不限人數，建議 8 人"
"36775","75","6","20/12/2018 15:27:09","20/12/2018 15:27:09","插座 6 個","另加6插延長線*1，皆為雙孔"
"36776","75","7","20/12/2018 15:27:09","20/12/2018 15:27:09",,"小樹屋公廁"
"36777","75","8","20/12/2018 15:27:09","20/12/2018 15:27:09",,
"36778","75","12","20/12/2018 15:27:09","20/12/2018 15:27:09",,
"36779","75","16","20/12/2018 15:27:09","20/12/2018 15:27:09",,
"36780","75","18","20/12/2018 15:27:09","20/12/2018 15:27:09",,
"36781","75","19","20/12/2018 15:27:09","20/12/2018 15:27:09",,"請將垃圾包好丟置垃圾區域"
"36782","76","0","20/12/2018 15:27:15","20/12/2018 15:27:15",,"180*90 cm/含白板筆及板擦"
"36783","76","1","20/12/2018 15:27:15","20/12/2018 15:27:15","桌子 1 張","150*75 cm"
"36784","76","3","20/12/2018 15:27:15","20/12/2018 15:27:15","椅子 4 張","另加折疊椅*2"
"36785","76","4","20/12/2018 15:27:15","20/12/2018 15:27:15",,"光世代無線網路100M/50M"
"36786","76","5","20/12/2018 15:27:15","20/12/2018 15:27:15",,"不限人數，建議 4 人"
"36787","76","6","20/12/2018 15:27:15","20/12/2018 15:27:15","插座 5 個","另加6插延長線*1，皆為雙孔"
"36788","76","7","20/12/2018 15:27:15","20/12/2018 15:27:15",,"小樹屋公廁"
"36789","76","8","20/12/2018 15:27:15","20/12/2018 15:27:15",,
"36790","76","9","20/12/2018 15:27:15","20/12/2018 15:27:15",,"150*210 cm"
"36791","76","10","20/12/2018 15:27:15","20/12/2018 15:27:15",,"EBS04/3000流明/800*600"
"36792","76","11","20/12/2018 15:27:15","20/12/2018 15:27:15",,"VGA､HDMI"
"36793","76","18","20/12/2018 15:27:15","20/12/2018 15:27:15",,
"36794","76","19","20/12/2018 15:27:15","20/12/2018 15:27:15",,"請將垃圾包好丟置垃圾區域"
"36795","77","0","20/12/2018 15:27:19","20/12/2018 15:27:19",,"180*90 cm/含白板筆及板擦"
"36796","77","1","20/12/2018 15:27:19","20/12/2018 15:27:19","桌子 2 張","118*74 cm"
"36797","77","3","20/12/2018 15:27:19","20/12/2018 15:27:19","椅子 8 張",
"36798","77","4","20/12/2018 15:27:19","20/12/2018 15:27:19",,"光世代無線網路100M/50M"
"36799","77","5","20/12/2018 15:27:19","20/12/2018 15:27:19",,"不限人數，建議 8 人"
"36800","77","6","20/12/2018 15:27:19","20/12/2018 15:27:19","插座 3 個","另加6插延長線*1，皆為雙孔"
"36801","77","7","20/12/2018 15:27:20","20/12/2018 15:27:20",,"小樹屋公廁"
"36802","77","8","20/12/2018 15:27:20","20/12/2018 15:27:20",,
"36803","77","12","20/12/2018 15:27:20","20/12/2018 15:27:20",,
"36804","77","16","20/12/2018 15:27:20","20/12/2018 15:27:20",,
"36805","77","18","20/12/2018 15:27:20","20/12/2018 15:27:20",,
"36806","77","19","20/12/2018 15:27:20","20/12/2018 15:27:20",,"請將垃圾包好丟置垃圾區域"
"36807","78","0","20/12/2018 15:27:28","20/12/2018 15:27:28",,"180*90 cm/含白板筆及板擦"
"36808","78","1","20/12/2018 15:27:28","20/12/2018 15:27:28","桌子 1 張","125*75 cm､另加工作桌"
"36809","78","3","20/12/2018 15:27:28","20/12/2018 15:27:28","椅子 6 張","另加折疊椅*4"
"36810","78","4","20/12/2018 15:27:28","20/12/2018 15:27:28",,"光世代無線網路100M/50M"
"36811","78","5","20/12/2018 15:27:28","20/12/2018 15:27:28",,"不限人數，建議 4 人"
"36812","78","6","20/12/2018 15:27:28","20/12/2018 15:27:28","插座 4 個","另加6插延長線*1，皆為雙孔"
"36813","78","7","20/12/2018 15:27:28","20/12/2018 15:27:28",,"小樹屋公廁"
"36814","78","8","20/12/2018 15:27:28","20/12/2018 15:27:28",,
"36815","78","9","20/12/2018 15:27:28","20/12/2018 15:27:28",,"150*210 cm"
"36816","78","10","20/12/2018 15:27:28","20/12/2018 15:27:28",,"EBS04/3000流明/800*600"
"36817","78","11","20/12/2018 15:27:28","20/12/2018 15:27:28",,"VGA､HDMI"
"36818","78","12","20/12/2018 15:27:28","20/12/2018 15:27:28",,
"36819","78","16","20/12/2018 15:27:28","20/12/2018 15:27:28",,
"36820","78","18","20/12/2018 15:27:28","20/12/2018 15:27:28",,
"36821","78","19","20/12/2018 15:27:29","20/12/2018 15:27:29",,"請將垃圾包好丟置垃圾區域"
"36822","79","0","20/12/2018 15:27:35","20/12/2018 15:27:35",,"180*90 cm/含白板筆及板擦"
"36823","79","1","20/12/2018 15:27:35","20/12/2018 15:27:35","桌子 3 張","120*75 cm"
"36824","79","2","20/12/2018 15:27:35","20/12/2018 15:27:35","三人沙發 2 張",
"36825","79","3","20/12/2018 15:27:35","20/12/2018 15:27:35","椅子 12 張",
"36826","79","4","20/12/2018 15:27:35","20/12/2018 15:27:35",,"光世代無線網路100M/50M"
"36827","79","5","20/12/2018 15:27:35","20/12/2018 15:27:35",,"不限人數，建議 12 人"
"36828","79","6","20/12/2018 15:27:35","20/12/2018 15:27:35","插座 6 個","另加6插延長線*2，皆為雙孔"
"36829","79","7","20/12/2018 15:27:35","20/12/2018 15:27:35",,"大樓廁所"
"36830","79","8","20/12/2018 15:27:35","20/12/2018 15:27:35",,
"36831","79","9","20/12/2018 15:27:35","20/12/2018 15:27:35",,"150*210 cm"
"36832","79","10","20/12/2018 15:27:35","20/12/2018 15:27:35",,"EBS04/3000流明/800*600"
"36833","79","11","20/12/2018 15:27:35","20/12/2018 15:27:35",,"VGA､HDMI"
"36834","79","12","20/12/2018 15:27:35","20/12/2018 15:27:35",,
"36835","79","16","20/12/2018 15:27:35","20/12/2018 15:27:35",,
"36836","79","18","20/12/2018 15:27:35","20/12/2018 15:27:35",,
"36837","79","19","20/12/2018 15:27:35","20/12/2018 15:27:35",,"請將垃圾包好丟置垃圾區域"
"36838","80","0","20/12/2018 15:27:43","20/12/2018 15:27:43",,"180*90 cm/含白板筆及板擦"
"36839","80","1","20/12/2018 15:27:43","20/12/2018 15:27:43","桌子 2 張","110*67 cm"
"36840","80","3","20/12/2018 15:27:43","20/12/2018 15:27:43","椅子 8 張",
"36841","80","4","20/12/2018 15:27:43","20/12/2018 15:27:43",,"光世代無線網路100M/50M"
"36842","80","5","20/12/2018 15:27:43","20/12/2018 15:27:43",,"不限人數，建議 8 人"
"36843","80","6","20/12/2018 15:27:43","20/12/2018 15:27:43","插座 6 個","另加6插延長線*1，皆為雙孔"
"36844","80","7","20/12/2018 15:27:43","20/12/2018 15:27:43",,"大樓廁所"
"36845","80","8","20/12/2018 15:27:43","20/12/2018 15:27:43",,
"36846","80","12","20/12/2018 15:27:43","20/12/2018 15:27:43",,
"36847","80","14","20/12/2018 15:27:43","20/12/2018 15:27:43",,
"36848","80","16","20/12/2018 15:27:43","20/12/2018 15:27:43",,
"36849","80","18","20/12/2018 15:27:43","20/12/2018 15:27:43",,
"36850","80","19","20/12/2018 15:27:43","20/12/2018 15:27:43",,"請將垃圾包好丟置垃圾區域"
"36851","81","0","20/12/2018 15:27:50","20/12/2018 15:27:50",,"180*90 cm/含白板筆及板擦"
"36852","81","1","20/12/2018 15:27:50","20/12/2018 15:27:50","桌子 2 張","125*75 cm"
"36853","81","2","20/12/2018 15:27:50","20/12/2018 15:27:50","單人沙發 1 張",
"36854","81","3","20/12/2018 15:27:50","20/12/2018 15:27:50","椅子 8 張","另加折疊椅*4"
"36855","81","4","20/12/2018 15:27:50","20/12/2018 15:27:50",,"光世代無線網路100M/50M"
"36856","81","5","20/12/2018 15:27:50","20/12/2018 15:27:50",,"不限人數，建議 8 人"
"36857","81","6","20/12/2018 15:27:50","20/12/2018 15:27:50","插座 8 個","另加6插延長線*1，皆為雙孔"
"36858","81","7","20/12/2018 15:27:50","20/12/2018 15:27:50",,"大樓廁所"
"36859","81","8","20/12/2018 15:27:50","20/12/2018 15:27:50",,
"36860","81","12","20/12/2018 15:27:50","20/12/2018 15:27:50",,
"36861","81","14","20/12/2018 15:27:50","20/12/2018 15:27:50",,
"36862","81","16","20/12/2018 15:27:50","20/12/2018 15:27:50",,
"36863","81","18","20/12/2018 15:27:50","20/12/2018 15:27:50",,
"36864","81","19","20/12/2018 15:27:50","20/12/2018 15:27:50",,"請將垃圾包好丟置垃圾區域"
"36865","82","0","20/12/2018 15:27:57","20/12/2018 15:27:57",,"180*90 cm/含白板筆及板擦"
"36866","82","1","20/12/2018 15:27:57","20/12/2018 15:27:57","桌子 2 張","120*60 cm"
"36867","82","2","20/12/2018 15:27:57","20/12/2018 15:27:57","三人沙發 1 張",
"36868","82","3","20/12/2018 15:27:57","20/12/2018 15:27:57","椅子 8 張","另加折疊椅*4+休閒椅*2"
"36869","82","4","20/12/2018 15:27:57","20/12/2018 15:27:57",,"光世代無線網路100M/50M"
"36870","82","5","20/12/2018 15:27:57","20/12/2018 15:27:57",,"不限人數，建議 8 人"
"36871","82","6","20/12/2018 15:27:57","20/12/2018 15:27:57","插座 4 個","另加6插延長線*1，皆為雙孔"
"36872","82","7","20/12/2018 15:27:57","20/12/2018 15:27:57",,"大樓廁所"
"36873","82","8","20/12/2018 15:27:57","20/12/2018 15:27:57",,
"36874","82","9","20/12/2018 15:27:57","20/12/2018 15:27:57",,"150*210 cm"
"36875","82","10","20/12/2018 15:27:58","20/12/2018 15:27:58",,"EBS04/3000流明/800*600"
"36876","82","11","20/12/2018 15:27:58","20/12/2018 15:27:58",,"VGA､HDMI"
"36877","82","12","20/12/2018 15:27:58","20/12/2018 15:27:58",,
"36878","82","16","20/12/2018 15:27:58","20/12/2018 15:27:58",,
"36879","82","18","20/12/2018 15:27:58","20/12/2018 15:27:58",,
"36880","82","19","20/12/2018 15:27:58","20/12/2018 15:27:58",,"請將垃圾包好丟置垃圾區域"
"36881","83","0","20/12/2018 15:28:47","20/12/2018 15:28:47",,"180*90 cm/含白板筆及板擦"
"36882","83","1","20/12/2018 15:28:47","20/12/2018 15:28:47","桌子 1 張","185*90 cm"
"36883","83","3","20/12/2018 15:28:47","20/12/2018 15:28:47","椅子 6 張","加折疊椅*4"
"36884","83","4","20/12/2018 15:28:47","20/12/2018 15:28:47",,"光世代無線網路100M/40M"
"36885","83","5","20/12/2018 15:28:47","20/12/2018 15:28:47",,"不限人數，建議 6 人"
"36886","83","6","20/12/2018 15:28:47","20/12/2018 15:28:47","插座 4 個","另加6插延長線*1，皆為雙孔"
"36887","83","7","20/12/2018 15:28:47","20/12/2018 15:28:47",,"大樓廁所"
"36888","83","8","20/12/2018 15:28:47","20/12/2018 15:28:47",,
"36889","83","9","20/12/2018 15:28:47","20/12/2018 15:28:47",,"150*210 cm"
"36890","83","10","20/12/2018 15:28:47","20/12/2018 15:28:47",,"EBS04/3000流明/800*600"
"36891","83","11","20/12/2018 15:28:47","20/12/2018 15:28:47",,"VGA､HDMI"
"36892","83","18","20/12/2018 15:28:47","20/12/2018 15:28:47",,
"36893","83","19","20/12/2018 15:28:47","20/12/2018 15:28:47",,"請將垃圾包好丟置垃圾區域"
"36894","84","0","20/12/2018 15:28:54","20/12/2018 15:28:54",,"180*90 cm/含白板筆及板擦"
"36895","84","1","20/12/2018 15:28:54","20/12/2018 15:28:54",,"118*74 cm"
